sentence_290.txt|Hola Bienvenidos al módulo Evaluación social de proyectos El Objetivo de la evaluación social de proyecto No es cierto es determinar la conveniencia de ejecutar un proyecto desde la perspectiva de la sociedad en su conjunto La idea no es cierto es valorar a través de una metodología los costos los beneficios que tiene un proyecto un programa y compararlo con la situación sin proyecto para poder decidir así sobre la conveniencia de su ejecución Las etapas en la evaluación social del proyecto son la identificación de los costos y los beneficios que generan los proyectos La medición de estos costos y beneficios sociales no es cierto y la valoración de ellos no es cierto para poder finalmente obtener una un indicador o unos indicadores que nos den cuenta respecto de su conveniencia o no de ejecutar los por parte de una municipalidad o en general no es cierto del sistema de inversión pública Hay diferencias entre la la evaluación privada y la evaluación social Sí más o menos La metodología es muy similar pero las diferencias tan no es cierto en que La evaluación privada Los privados se basan en costos y precios privados que son de alguna forma lo cierto determinado por el mercado Para el caso de la evolución social hay mucho costo incluso beneficios que no son incorporados en la evaluación privada pero que si son incorporados en la evaluación social por ejemplo un proyecto no es cierto de salud tiene efectos positivos en la sociedad así también como un proyecto Concierto de educación No obstante eso desde el punto de vista privado a veces no es cierto No se valoran todos esos beneficios que tiene para la sociedad ni tampoco se valoran los costos que a veces tiene por ejemplo la mala alimentación para la sociedad y por tanto ahí se van generando estas diferencias que normalmente llamamos externalidades Las externalidades de un proyecto puede ser positiva y puede ser negativa Ejemplo de externalidades negativa es la contaminación ambiental Un proyecto privado por ejemplo puede contaminar al medio ambiente No obstante esa contaminación no forma parte de la evaluación privada La Metodología de evaluación privada normalmente no incorporan la La valoración de esos efectos dañinos sobre el medio ambiente no tanto por una evaluación social debería incorporar los Debería incorporar de alguna manera con alguna metodología la forma de poder medir esos efectos dañinos sobre el medio ambiente para asumir eso como parte de los costos del proyecto De esa manera entonces se explica que exista esas diferencias Esta externalidades Y estas diferencias no es cierto También son importantes de tener presente porque en la evaluación social usamos no es cierto Los precios sociales tiene un precio social El precio social refleja de alguna manera el el valor real que puede tener para la sociedad Los costos en un proyecto los insumos las materias primas la mano de obra el el tiempo por ejemplo no es cierto y es distinta entonces la valoración social a la valoración privada Y eso es lo que llamamos precio social También se conocen como precio sombra En el fondo Todos los precios de mercado tienen un precio sombra Y ese precio sombra en el fondo refleja esa distorsión que hay en el mercado Una manera de entender esto es justamente también usando el ejemplo de la alimentación Cada vez que yo voy a alimentarme a una cadena de comida rápida y compró supongamos una hamburguesa No solamente estoy comprando una hamburguesa También estoy comprando problemas de futuro de salud Estoy comprando Quizás no es cierto Un problema de obesidad comprando también la posibilidad que se meta en algunas arterias por la grasa etcétera Todos esos otros elementos nosotros no es tan considerados los costos de la producción de una hamburguesa secundado Por tanto no es cierto Hay una diferencia y eso esa diferencia se traduce finalmente en que la mala salud que finalmente está produciendo esa ese tipo de alimentación lo tiene que asumir la sociedad en su conjunto y no las empresas propiamente tal que están produciendo esa alimentación Esa diferencia es lo que también se conoce entonces como Los precios sombra porque el precio desde el punto de vista privado de esa hamburguesa va a ser distinto al precio que podría tener si es que consideramos además todos los efectos dañinos que produce en el en la persona Entonces los precios sombra tienen y los precios sociales son Finalmente no aceptó los precios que usamos para la evaluación social porque En la evaluación social Lo que buscamos finalmente ver es si el proyecto es conveniente o no Es conveniente desde el punto de vista de la sociedad no del punto de vista privado sino que del punto de vista de la sociedad en su conjunto Por tanto es necesario que nosotros podamos medir los efectos positivos y negativos que ese proyecto pero produce en nuestra sociedad Ya de esa manera vamos a poder entonces hacer esta secuencia de evaluación que me va a permitir construir el flujo de beneficios sociales netos que tiene un proyecto un proyecto Entonces va a tener beneficios sociales y costos sociales ya Y eso se calcula utilizando entonces los precios sociales No hay que no hay que saber digamos Nice de experto en cómo se calculan los precios sociales porque porque esos precios sociales están calculados no es cierto por el Ministerio de Desarrollo Social por el Ministerio de digamos de planificación en el caso de otros países y basta acudir alguna forma a esta a estos ministerios sus páginas web para poder revisar la actualización permanente que ellos hacen de los presos sociales de los distintos insumos más típico de lo cierto de los proyectos Pero sí es importante entender que estos precios sociales lo que están reflejando de alguna manera el precio real para la sociedad ya que incorpora todas las distorsiones que mencionábamos previamente Por tanto me va a arrojar finalmente sí un proyecto tiene una retorno positivo del punto de vista social y un valor actual neto No es cierto del punto de vista social y por ende si es rentable ejecutarlo para la sociedad dado que produce un beneficio que va muy mucho más allá de los costos que tiene Podemos eh Ejemplificar rápidamente el tema por ejemplo del cálculo del precio social de la mano de obra para que entendamos un poco como funciona esta lógica Y en el caso de la mano de obra no es cierto También vamos a distinguir entre no calificadas m Calificada Calificada Lo que está influyendo en el precio social de la mano de obra por ejemplo en la tasa de cesantía porque porque eso de alguna forma determina el costo de oportunidad para el valor de la mano de obra Sí sí estamos en en una sociedad en un país en la comunidad donde las tasas de Santiago muy alta no se acto .
sentence_284.txt|Hola Bienvenidos al módulo Evaluación social de proyectos El Objetivo de la evaluación social de proyecto No es cierto es determinar la conveniencia de ejecutar un proyecto desde la perspectiva de la sociedad en su conjunto La idea no es cierto es valorar a través de una metodología los costos los beneficios que tiene un proyecto un programa y compararlo con la situación sin proyecto para poder decidir así sobre la conveniencia de su ejecución Las etapas en la evaluación social del proyecto son la identificación de los costos y los beneficios que generan los proyectos La medición de estos costos y beneficios sociales no es cierto y la valoración de ellos no es cierto para poder finalmente obtener una un indicador o unos indicadores que nos den cuenta respecto de su conveniencia o no de ejecutar los por parte de una municipalidad o en general no es cierto del sistema de inversión pública Hay diferencias entre la la evaluación privada y la evaluación social Sí más o menos La metodología es muy similar pero las diferencias tan no es cierto en que La evaluación privada Los privados se basan en costos y precios privados que son de alguna forma lo cierto determinado por el mercado Para el caso de la evolución social hay mucho costo incluso beneficios que no son incorporados en la evaluación privada pero que si son incorporados en la evaluación social por ejemplo un proyecto no es cierto de salud tiene efectos positivos en la sociedad así también como un proyecto Concierto de educación No obstante eso desde el punto de vista privado a veces no es cierto No se valoran todos esos beneficios que tiene para la sociedad ni tampoco se valoran los costos que a veces tiene por ejemplo la mala alimentación para la sociedad y por tanto ahí se van generando estas diferencias que normalmente llamamos externalidades Las externalidades de un proyecto puede ser positiva y puede ser negativa Ejemplo de externalidades negativa es la contaminación ambiental Un proyecto privado por ejemplo puede contaminar al medio ambiente No obstante esa contaminación no forma parte de la evaluación privada La Metodología de evaluación privada normalmente no incorporan la La valoración de esos efectos dañinos sobre el medio ambiente no tanto por una evaluación social debería incorporar los Debería incorporar de alguna manera con alguna metodología la forma de poder medir esos efectos dañinos sobre el medio ambiente para asumir eso como parte de los costos del proyecto De esa manera entonces se explica que exista esas diferencias Esta externalidades Y estas diferencias no es cierto También son importantes de tener presente porque en la evaluación social usamos no es cierto Los precios sociales tiene un precio social El precio social refleja de alguna manera el el valor real que puede tener para la sociedad Los costos en un proyecto los insumos las materias primas la mano de obra el el tiempo por ejemplo no es cierto y es distinta entonces la valoración social a la valoración privada Y eso es lo que llamamos precio social También se conocen como precio sombra En el fondo Todos los precios de mercado tienen un precio sombra Y ese precio sombra en el fondo refleja esa distorsión que hay en el mercado Una manera de entender esto es justamente también usando el ejemplo de la alimentación Cada vez que yo voy a alimentarme a una cadena de comida rápida y compró supongamos una hamburguesa No solamente estoy comprando una hamburguesa También estoy comprando problemas de futuro de salud Estoy comprando Quizás no es cierto Un problema de obesidad comprando también la posibilidad que se meta en algunas arterias por la grasa etcétera Todos esos otros elementos nosotros no es tan considerados los costos de la producción de una hamburguesa secundado Por tanto no es cierto Hay una diferencia y eso esa diferencia se traduce finalmente en que la mala salud que finalmente está produciendo esa ese tipo de alimentación lo tiene que asumir la sociedad en su conjunto y no las empresas propiamente tal que están produciendo esa alimentación Esa diferencia es lo que también se conoce entonces como Los precios sombra porque el precio desde el punto de vista privado de esa hamburguesa va a ser distinto al precio que podría tener si es que consideramos además todos los efectos dañinos que produce en el en la persona Entonces los precios sombra tienen y los precios sociales son Finalmente no aceptó los precios que usamos para la evaluación social porque En la evaluación social Lo que buscamos finalmente ver es si el proyecto es conveniente o no Es conveniente desde el punto de vista de la sociedad no del punto de vista privado sino que del punto de vista de la sociedad en su conjunto Por tanto es necesario que nosotros podamos medir los efectos positivos y negativos que ese proyecto pero produce en nuestra sociedad Ya de esa manera vamos a poder entonces hacer esta secuencia de evaluación que me va a permitir construir el flujo de beneficios sociales netos que tiene un proyecto un proyecto Entonces va a tener beneficios sociales y costos sociales ya Y eso se calcula utilizando entonces los precios sociales No hay que no hay que saber digamos Nice de experto en cómo se calculan los precios sociales porque porque esos precios sociales están calculados no es cierto por el Ministerio de Desarrollo Social por el Ministerio de digamos de planificación en el caso de otros países y basta acudir alguna forma a esta a estos ministerios sus páginas web para poder revisar la actualización permanente que ellos hacen de los presos sociales de los distintos insumos más típico de lo cierto de los proyectos Pero sí es importante entender que estos precios sociales lo que están reflejando de alguna manera el precio real para la sociedad ya que incorpora todas las distorsiones que mencionábamos previamente Por tanto me va a arrojar finalmente sí un proyecto tiene una retorno positivo del punto de vista social y un valor actual neto No es cierto del punto de vista social y por ende si es rentable ejecutarlo para la sociedad dado que produce un beneficio que va muy mucho más allá de los costos que tiene Podemos eh Ejemplificar rápidamente el tema por ejemplo del cálculo del precio social de la mano de obra para que entendamos un poco como funciona esta lógica Y en el caso de la mano de obra no es cierto También vamos a distinguir entre no calificadas m Calificada Calificada Lo que está influyendo en el precio social de la mano de obra por ejemplo en la tasa de cesantía .
sentence_253.txt|Hola Bienvenidos al módulo Evaluación social de proyectos El Objetivo de la evaluación social de proyecto No es cierto es determinar la conveniencia de ejecutar un proyecto desde la perspectiva de la sociedad en su conjunto La idea no es cierto es valorar a través de una metodología los costos los beneficios que tiene un proyecto un programa y compararlo con la situación sin proyecto para poder decidir así sobre la conveniencia de su ejecución Las etapas en la evaluación social del proyecto son la identificación de los costos y los beneficios que generan los proyectos La medición de estos costos y beneficios sociales no es cierto y la valoración de ellos no es cierto para poder finalmente obtener una un indicador o unos indicadores que nos den cuenta respecto de su conveniencia o no de ejecutar los por parte de una municipalidad o en general no es cierto del sistema de inversión pública Hay diferencias entre la la evaluación privada y la evaluación social Sí más o menos La metodología es muy similar pero las diferencias tan no es cierto en que La evaluación privada Los privados se basan en costos y precios privados que son de alguna forma lo cierto determinado por el mercado Para el caso de la evolución social hay mucho costo incluso beneficios que no son incorporados en la evaluación privada pero que si son incorporados en la evaluación social por ejemplo un proyecto no es cierto de salud tiene efectos positivos en la sociedad así también como un proyecto Concierto de educación No obstante eso desde el punto de vista privado a veces no es cierto No se valoran todos esos beneficios que tiene para la sociedad ni tampoco se valoran los costos que a veces tiene por ejemplo la mala alimentación para la sociedad y por tanto ahí se van generando estas diferencias que normalmente llamamos externalidades Las externalidades de un proyecto puede ser positiva y puede ser negativa Ejemplo de externalidades negativa es la contaminación ambiental Un proyecto privado por ejemplo puede contaminar al medio ambiente No obstante esa contaminación no forma parte de la evaluación privada La Metodología de evaluación privada normalmente no incorporan la La valoración de esos efectos dañinos sobre el medio ambiente no tanto por una evaluación social debería incorporar los Debería incorporar de alguna manera con alguna metodología la forma de poder medir esos efectos dañinos sobre el medio ambiente para asumir eso como parte de los costos del proyecto De esa manera entonces se explica que exista esas diferencias Esta externalidades Y estas diferencias no es cierto También son importantes de tener presente porque en la evaluación social usamos no es cierto Los precios sociales tiene un precio social El precio social refleja de alguna manera el el valor real que puede tener para la sociedad Los costos en un proyecto los insumos las materias primas la mano de obra el el tiempo por ejemplo no es cierto y es distinta entonces la valoración social a la valoración privada Y eso es lo que llamamos precio social También se conocen como precio sombra En el fondo Todos los precios de mercado tienen un precio sombra Y ese precio sombra en el fondo refleja esa distorsión que hay en el mercado Una manera de entender esto es justamente también usando el ejemplo de la alimentación Cada vez que yo voy a alimentarme a una cadena de comida rápida y compró supongamos una hamburguesa No solamente estoy comprando una hamburguesa También estoy comprando problemas de futuro de salud Estoy comprando Quizás no es cierto Un problema de obesidad comprando también la posibilidad que se meta en algunas arterias por la grasa etcétera Todos esos otros elementos nosotros no es tan considerados los costos de la producción de una hamburguesa secundado Por tanto no es cierto Hay una diferencia y eso esa diferencia se traduce finalmente en que la mala salud que finalmente está produciendo esa ese tipo de alimentación lo tiene que asumir la sociedad en su conjunto y no las empresas propiamente tal que están produciendo esa alimentación Esa diferencia es lo que también se conoce entonces como Los precios sombra porque el precio desde el punto de vista privado de esa hamburguesa va a ser distinto al precio que podría tener si es que consideramos además todos los efectos dañinos que produce en el en la persona Entonces los precios sombra tienen y los precios sociales son Finalmente no aceptó los precios que usamos para la evaluación social porque En la evaluación social Lo que buscamos finalmente ver es si el proyecto es conveniente o no Es conveniente desde el punto de vista de la sociedad no del punto de vista privado sino que del punto de vista de la sociedad en su conjunto Por tanto es necesario que nosotros podamos medir los efectos positivos y negativos que ese proyecto pero produce en nuestra sociedad Ya de esa manera vamos a poder entonces hacer esta secuencia de evaluación que me va a permitir construir el flujo de beneficios sociales netos que tiene un proyecto un proyecto Entonces va a tener beneficios sociales y costos sociales ya Y eso se calcula utilizando entonces los precios sociales No hay que no hay que saber digamos Nice de experto en cómo se calculan los precios sociales .
sentence_535.txt|bueno el ciclo de vida entonces de un proyecto tiene fases y etapa no la Las tres fases del ciclo de vida son la reinversión la inversión y la operación vanos estos días de los estudios que eso todo lo que se hace en la parte de prevención a a la construcción y operación propiamente tal del proyecto Ahí tenemos las tres grandes fases dentro de la fase de prevención que Lama quizá no es cierto más larga que ser tiene varias etapas no es cierto Va desde la idea de la generación de la idea A partir no es cierto de de los problemas existentes pasando por la formulación de perfil y luego no es cierto Lo la etapa de pre factibilidad y la etapa de factibilidad Entonces el ciclo del proyecto continúa después en la etapa de inversión con el diseño y la ejecución del proyecto .
sentence_521.txt|bueno el ciclo de vida entonces de un proyecto tiene fases y etapa no la Las tres fases del ciclo de vida son la reinversión .
sentence_247.txt|Hola Bienvenidos al módulo Evaluación social de proyectos El Objetivo de la evaluación social de proyecto No es cierto es determinar la conveniencia de ejecutar un proyecto desde la perspectiva de la sociedad en su conjunto La idea no es cierto es valorar a través de una metodología los costos los beneficios que tiene un proyecto un programa y compararlo con la situación sin proyecto para poder decidir así sobre la conveniencia de su ejecución Las etapas en la evaluación social del proyecto son la identificación de los costos y los beneficios que generan los proyectos La medición de estos costos y beneficios sociales no es cierto y la valoración de ellos no es cierto para poder finalmente obtener una un indicador o unos indicadores que nos den cuenta respecto de su conveniencia o no de ejecutar los por parte de una municipalidad o en general no es cierto del sistema de inversión pública Hay diferencias entre la la evaluación privada y la evaluación social Sí más o menos La metodología es muy similar pero las diferencias tan no es cierto en que La evaluación privada Los privados se basan en costos y precios privados que son de alguna forma lo cierto determinado por el mercado Para el caso de la evolución social hay mucho costo incluso beneficios que no son incorporados en la evaluación privada pero que si son incorporados en la evaluación social por ejemplo un proyecto no es cierto de salud tiene efectos positivos en la sociedad así también como un proyecto Concierto de educación No obstante eso desde el punto de vista privado a veces no es cierto No se valoran todos esos beneficios que tiene para la sociedad ni tampoco se valoran los costos que a veces tiene por ejemplo la mala alimentación para la sociedad y por tanto ahí se van generando estas diferencias que normalmente llamamos externalidades Las externalidades de un proyecto puede ser positiva y puede ser negativa Ejemplo de externalidades negativa es la contaminación ambiental Un proyecto privado por ejemplo puede contaminar al medio ambiente No obstante esa contaminación no forma parte de la evaluación privada La Metodología de evaluación privada normalmente no incorporan la La valoración de esos efectos dañinos sobre el medio ambiente no tanto por una evaluación social debería incorporar los Debería incorporar de alguna manera con alguna metodología la forma de poder medir esos efectos dañinos sobre el medio ambiente para asumir eso como parte de los costos del proyecto De esa manera entonces se explica que exista esas diferencias Esta externalidades Y estas diferencias no es cierto También son importantes de tener presente porque en la evaluación social usamos no es cierto Los precios sociales tiene un precio social El precio social refleja de alguna manera el el valor real que puede tener para la sociedad Los costos en un proyecto los insumos las materias primas la mano de obra el el tiempo por ejemplo no es cierto y es distinta entonces la valoración social a la valoración privada Y eso es lo que llamamos precio social También se conocen como precio sombra En el fondo Todos los precios de mercado tienen un precio sombra Y ese precio sombra en el fondo refleja esa distorsión que hay en el mercado Una manera de entender esto es justamente también usando el ejemplo de la alimentación Cada vez que yo voy a alimentarme a una cadena de comida rápida y compró supongamos una hamburguesa No solamente estoy comprando una hamburguesa También estoy comprando problemas de futuro de salud Estoy comprando Quizás no es cierto Un problema de obesidad comprando también la posibilidad que se meta en algunas arterias por la grasa etcétera Todos esos otros elementos nosotros no es tan considerados los costos de la producción de una hamburguesa secundado Por tanto no es cierto Hay una diferencia y eso esa diferencia se traduce finalmente en que la mala salud que finalmente está produciendo esa ese tipo de alimentación lo tiene que asumir la sociedad en su conjunto y no las empresas propiamente tal que están produciendo esa alimentación Esa diferencia es lo que también se conoce entonces como Los precios sombra porque el precio desde el punto de vista privado de esa hamburguesa va a ser distinto al precio que podría tener si es que consideramos además todos los efectos dañinos que produce en el en la persona Entonces los precios sombra tienen y los precios sociales son Finalmente no aceptó los precios que usamos para la evaluación social porque En la evaluación social Lo que buscamos finalmente ver es si el proyecto es conveniente o no Es conveniente desde el punto de vista de la sociedad no del punto de vista privado sino que del punto de vista de la sociedad en su conjunto Por tanto es necesario que nosotros podamos medir los efectos positivos y negativos que ese proyecto pero produce en nuestra sociedad Ya de esa manera vamos a poder entonces hacer esta secuencia de evaluación que me va a permitir construir el flujo de beneficios sociales netos que tiene un proyecto .
sentence_509.txt|bueno en un estudio pero factible Entonces debemos analizar con más profundidad lo aspecto identificado en la etapa de perfil en lo en lo que el problema la magnitud de lo del problema y la cobertura la cantidad de de beneficiario cliente o personas involucradas Y bueno todo aquello aspecto que incida en la factibilidad técnica y en la rentabilidad de la posible alternativa Estaba hablando de la situación del mercado de la tecnología el tamaño del proyecto la ubicación las condiciones normativa la jurídica entre otras No .
sentence_092.txt|La fase de inversión No es cierto En la de factibilidad del proyecto En esta etapa ya se hacen los estudios más preciso y solamente se llega a esta etapa cuando ya a nivel de la perspectiva lidad .
sentence_086.txt|o K Bueno por acá no hay señales de vida Pues los chicos tan ahí su pies .
sentence_051.txt|Una vez que es realizada la y la inversión pasamos a la siguiente fase que la fase de operación del proyecto en esta fase .
